f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
0.8062732815742493,1.0,-1.4213284202924115e-06,0.33078160881996155,0.8731185793876648,-0.046658068895339966,0.11401834338903427,0.5648978352546692,-0.07189087569713593,0.35719558596611023,0.31106969714164734,-0.10262393206357956,0.6184608936309814,0.1500788778066635,-0.12270398437976837,0.0677875354886055,0.3320377767086029,-0.00801103375852108,0.0,0.03784947469830513,-0.10052231699228287,0.0648319199681282,0.23971174657344818,-0.15807324647903442,0.10037383437156677,0.4341126084327698,-0.182864710688591,0.3874701261520386,0.2828228175640106,-0.023201122879981995,0.3116816282272339,0.024014731869101524,-0.11425407975912094,0.34770920872688293,0.30523481965065,-0.14398741722106934,0.33970826864242554,0.47270259261131287,-0.14154116809368134,0.702703058719635,0.2887915074825287,-0.05322478339076042,0.6461838483810425,0.0,-0.13439816236495972,0.6165511608123779,0.27484914660453796,-0.1153075322508812,0.5698361992835999,0.4402681291103363,-0.08121995627880096,1.0,0.33638665080070496,-0.08892236649990082,0.9245030283927917,0.19297432899475098,-0.1364574134349823,0.863642692565918,0.38438114523887634,-0.11123199015855789,0.8242031931877136,0.49381524324417114,-0.07960782200098038
0.7900459170341492,1.0,-1.2921683492095326e-06,0.3067575693130493,0.8626473546028137,-0.05003703758120537,0.1117209643125534,0.5362972021102905,-0.07620040327310562,0.42238062620162964,0.2881215512752533,-0.1073092594742775,0.6909031867980957,0.13120491802692413,-0.12929373979568481,0.07608106732368469,0.32281434535980225,-0.003761191386729479,0.0,0.05035042390227318,-0.0935523509979248,0.06566593050956726,0.25306037068367004,-0.1527949571609497,0.1177094429731369,0.450912743806839,-0.17926263809204102,0.40024733543395996,0.27148962020874023,-0.01694501005113125,0.32375749945640564,0.02132955938577652,-0.10845106840133667,0.35085785388946533,0.30554190278053284,-0.14329667389392853,0.3570219874382019,0.48193442821502686,-0.14313872158527374,0.7137906551361084,0.2819432020187378,-0.04512753337621689,0.6595265865325928,0.0,-0.1251218616962433,0.6267738342285156,0.2726123034954071,-0.11072701215744019,0.5930485725402832,0.43771693110466003,-0.079111747443676,1.0,0.33580535650253296,-0.07931997627019882,0.9171614050865173,0.20084212720394135,-0.12500207126140594,0.8605254888534546,0.3868958055973053,-0.10101621598005295,0.833709180355072,0.4877622723579407,-0.07011660188436508
0.7550209760665894,1.0,-1.3275922583488864e-06,0.27083906531333923,0.8672634959220886,-0.05584045499563217,0.0613330714404583,0.5378698706626892,-0.08437109738588333,0.3793725371360779,0.2969679832458496,-0.11689251661300659,0.6798075437545776,0.14801616966724396,-0.13889563083648682,0.03434118255972862,0.3178773522377014,-0.012708563357591629,0.0,0.028721053153276443,-0.10591485351324081,0.054263900965452194,0.2440148890018463,-0.1634000837802887,0.08473269641399384,0.4394935667514801,-0.18859876692295074,0.3773256242275238,0.2719666063785553,-0.025197478011250496,0.33874696493148804,0.007410569116473198,-0.1220555305480957,0.34992745518684387,0.3099933862686157,-0.15388284623622894,0.328849196434021,0.48067471385002136,-0.1503530740737915,0.7021154761314392,0.2856612801551819,-0.05337827280163765,0.6849374175071716,0.0,-0.13560156524181366,0.6345258355140686,0.2809971272945404,-0.11701605468988419,0.5705835223197937,0.4362216293811798,-0.0824246034026146,1.0,0.3396933972835541,-0.08839917182922363,0.9425526857376099,0.19912822544574738,-0.13251551985740662,0.8746365904808044,0.38704267144203186,-0.10586217045783997,0.8284825682640076,0.4800596237182617,-0.07394389808177948
0.7610913515090942,1.0,-1.4152136600387166e-06,0.2861470580101013,0.863111138343811,-0.05070025101304054,0.07444338500499725,0.5246431231498718,-0.07724061608314514,0.394545316696167,0.28250283002853394,-0.1084718406200409,0.6759220361709595,0.13265804946422577,-0.12955759465694427,0.036872342228889465,0.3110750615596771,-0.014716124162077904,0.0,0.02103535272181034,-0.10844404995441437,0.06683482229709625,0.246628075838089,-0.16515061259269714,0.10340458154678345,0.4470592141151428,-0.1889394074678421,0.3752269446849823,0.2688893675804138,-0.029862288385629654,0.3423730432987213,0.011940671131014824,-0.12539426982402802,0.36323192715644836,0.3154841661453247,-0.1556493639945984,0.3438476324081421,0.48730283975601196,-0.15108899772167206,0.7009230852127075,0.28181469440460205,-0.06006922572851181,0.6820376515388489,0.0,-0.1393074095249176,0.6467978358268738,0.28101328015327454,-0.11835034191608429,0.584001362323761,0.43326592445373535,-0.08289968222379684,1.0,0.3357663154602051,-0.09672722965478897,0.9404154419898987,0.19772745668888092,-0.13853536546230316,0.8810337781906128,0.38822120428085327,-0.10938660800457001,0.8373578786849976,0.4828749895095825,-0.07556509971618652
0.8011223673820496,1.0,-1.3042449609201867e-06,0.36899614334106445,0.8712834119796753,-0.05228157341480255,0.1376558393239975,0.5417163372039795,-0.07646863907575607,0.39316192269325256,0.302181214094162,-0.1042066365480423,0.6518891453742981,0.15238885581493378,-0.12012597173452377,0.04411220923066139,0.3250500559806824,-0.011044136248528957,0.0,0.036285869777202606,-0.09822312742471695,0.08501256257295609,0.2488895058631897,-0.14962522685527802,0.13900434970855713,0.432867169380188,-0.17068541049957275,0.37614157795906067,0.2727507948875427,-0.023702329024672508,0.3364230990409851,0.011999831534922123,-0.1127522736787796,0.3920491933822632,0.29612478613853455,-0.14029602706432343,0.3938630223274231,0.44971469044685364,-0.13426612317562103,0.7022775411605835,0.2778184711933136,-0.051130540668964386,0.6705335378646851,0.0,-0.12510016560554504,0.6684978604316711,0.2648656368255615,-0.1032768115401268,0.622450590133667,0.4017493426799774,-0.06881015747785568,1.0,0.3270919919013977,-0.08512703329324722,0.9374271035194397,0.19386672973632812,-0.12540125846862793,0.9050717353820801,0.3809213638305664,-0.09687619656324387,0.8789631724357605,0.46795135736465454,-0.06411223113536835
0.8048182129859924,1.0,-1.389314775224193e-06,0.3307100832462311,0.8725717663764954,-0.04596177861094475,0.11486957967281342,0.5408580899238586,-0.06885359436273575,0.39641085267066956,0.29665613174438477,-0.09704243391752243,0.6455581188201904,0.14068613946437836,-0.11487685889005661,0.06323176622390747,0.3374634385108948,-0.006587062496691942,0.0,0.05507901683449745,-0.09348365664482117,0.07969076186418533,0.27247244119644165,-0.14751186966896057,0.13689619302749634,0.46830666065216064,-0.17094877362251282,0.38635218143463135,0.2823658883571625,-0.022711792960762978,0.3279823958873749,0.024900952354073524,-0.11413601040840149,0.36936813592910767,0.3159967362880707,-0.14566272497177124,0.3702937066555023,0.48944762349128723,-0.1426379382610321,0.7047718167304993,0.28581148386001587,-0.05300796031951904,0.660930335521698,0.0,-0.12725090980529785,0.6462336778640747,0.2662959098815918,-0.10911945253610611,0.6061081886291504,0.4201626479625702,-0.07709866762161255,1.0,0.33130842447280884,-0.08932546526193619,0.9282795190811157,0.19848893582820892,-0.12824882566928864,0.8830481767654419,0.3791588246822357,-0.10182567685842514,0.8580877184867859,0.4686397910118103,-0.07126570492982864
0.7842025756835938,1.0,-1.3823611197949504e-06,0.30647405982017517,0.8650577664375305,-0.04949505999684334,0.10182708501815796,0.5323711037635803,-0.0762268453836441,0.4037260115146637,0.2798466384410858,-0.1090594157576561,0.6843611001968384,0.13028058409690857,-0.13154874742031097,0.06726992130279541,0.32202860713005066,-0.006480041425675154,0.0,0.03551541641354561,-0.09606562554836273,0.06350922584533691,0.25349515676498413,-0.1524260938167572,0.11392511427402496,0.45314013957977295,-0.1767459213733673,0.3928559422492981,0.2762323021888733,-0.021323934197425842,0.3332480788230896,0.01960807479918003,-0.11211258918046951,0.3463328778743744,0.3092464208602905,-0.14211542904376984,0.34005802869796753,0.48822450637817383,-0.13886350393295288,0.7079145312309265,0.28905564546585083,-0.05144587904214859,0.6631364226341248,0.0,-0.12576986849308014,0.620896577835083,0.273392915725708,-0.10568270087242126,0.5779769420623779,0.44129762053489685,-0.07177553325891495,1.0,0.3431485891342163,-0.08841776102781296,0.9217896461486816,0.19662247598171234,-0.125759556889534,0.8549086451530457,0.3791825473308563,-0.09776733070611954,0.8244346976280212,0.4810592234134674,-0.06586252152919769
0.7857691049575806,1.0,-1.4191316495271167e-06,0.30868005752563477,0.8591163158416748,-0.04485725983977318,0.10149369388818741,0.5383478403091431,-0.07026734948158264,0.381710946559906,0.29401448369026184,-0.10331179201602936,0.6562961935997009,0.1386641263961792,-0.12664654850959778,0.07961120456457138,0.31503865122795105,-0.0004520151123870164,0.0,0.03211594372987747,-0.08875274658203125,0.06060364842414856,0.24198664724826813,-0.14600077271461487,0.1125560998916626,0.44053396582603455,-0.17117106914520264,0.39989253878593445,0.27238768339157104,-0.01677875593304634,0.3255261778831482,0.02537008933722973,-0.10658950358629227,0.3409343361854553,0.30784302949905396,-0.1385897696018219,0.3427524268627167,0.4865424931049347,-0.13728547096252441,0.7104877233505249,0.2870718538761139,-0.0480923131108284,0.6574386358261108,0.0,-0.12326708436012268,0.612716794013977,0.2666953504085541,-0.10670989751815796,0.5787270069122314,0.4380565881729126,-0.07491114735603333,1.0,0.3418397307395935,-0.08559033274650574,0.9126237630844116,0.19478116929531097,-0.1255677342414856,0.837570309638977,0.3732821047306061,-0.1005258783698082,0.8092701435089111,0.4803573787212372,-0.07001562416553497
0.7785171270370483,1.0,-1.3878961908631027e-06,0.31436070799827576,0.865118145942688,-0.05173027515411377,0.1294049471616745,0.5291757583618164,-0.08034411817789078,0.4512639045715332,0.279080867767334,-0.11325020343065262,0.7287455797195435,0.11905335634946823,-0.13626576960086823,0.06686199456453323,0.3174729347229004,-0.01438240148127079,0.0,0.03649446368217468,-0.10571522265672684,0.06288335472345352,0.2542942762374878,-0.16319017112255096,0.11024259775876999,0.45066872239112854,-0.18879738450050354,0.38997989892959595,0.2740921974182129,-0.029428137466311455,0.3287009298801422,0.017293542623519897,-0.1237478256225586,0.35066255927085876,0.31248727440834045,-0.15557992458343506,0.3483303189277649,0.4882138967514038,-0.15315544605255127,0.7051585912704468,0.2900218367576599,-0.059345901012420654,0.6666516661643982,0.0,-0.1394505500793457,0.6247633099555969,0.27504435181617737,-0.12104617804288864,0.5755518674850464,0.4347827136516571,-0.0877072885632515,1.0,0.34711721539497375,-0.09556443244218826,0.9224840998649597,0.19979292154312134,-0.14028476178646088,0.8592017292976379,0.39233118295669556,-0.1133989542722702,0.8246839642524719,0.4964698553085327,-0.08143347501754761
0.7902955412864685,1.0,-1.4081011840971769e-06,0.3355463147163391,0.868732213973999,-0.050405457615852356,0.14550769329071045,0.5362967252731323,-0.07628615200519562,0.4493247866630554,0.28237852454185486,-0.1075984388589859,0.7095091938972473,0.11924433708190918,-0.1281781941652298,0.08495132625102997,0.3230506479740143,-0.008252143859863281,0.0,0.03805277869105339,-0.1032586395740509,0.056147411465644836,0.2599947154521942,-0.16090770065784454,0.10472404211759567,0.45222464203834534,-0.18500497937202454,0.39870429039001465,0.27321550250053406,-0.024194227531552315,0.32351410388946533,0.011507670395076275,-0.12061630934476852,0.34374260902404785,0.3102458119392395,-0.15069469809532166,0.3497945964336395,0.47339490056037903,-0.14533835649490356,0.7071877121925354,0.2821345329284668,-0.055962130427360535,0.6532558798789978,0.0,-0.13789865374565125,0.6172647476196289,0.285952091217041,-0.11496610194444656,0.5848392248153687,0.4379644989967346,-0.07674197852611542,1.0,0.3320216238498688,-0.09448312968015671,0.9184683561325073,0.18572303652763367,-0.13788965344429016,0.8579683899879456,0.3772332966327667,-0.10791730135679245,0.8345285654067993,0.4730483293533325,-0.07282872498035431
0.7849096655845642,1.0,-1.4257756220104056e-06,0.32420268654823303,0.8726231455802917,-0.05001357942819595,0.12503089010715485,0.5412216186523438,-0.07562561333179474,0.4210817217826843,0.2972674071788788,-0.10643897205591202,0.6873161792755127,0.13641764223575592,-0.1263202279806137,0.07219774276018143,0.32188135385513306,-0.005688690580427647,0.0,0.04256777465343475,-0.09729553014039993,0.06404686719179153,0.26507312059402466,-0.15426576137542725,0.11192954331636429,0.4610113501548767,-0.17877879738807678,0.3936743140220642,0.27230238914489746,-0.020533986389636993,0.32888999581336975,0.019258160144090652,-0.1158129945397377,0.34655657410621643,0.31959596276283264,-0.1480008065700531,0.34204137325286865,0.4889466464519501,-0.1446092575788498,0.7056651711463928,0.28400254249572754,-0.05089158937335014,0.6624703407287598,0.0,-0.1305093914270401,0.6193945407867432,0.2708090841770172,-0.11320645362138748,0.5771636962890625,0.41888031363487244,-0.08006829023361206,1.0,0.33377933502197266,-0.08753429353237152,0.9232169985771179,0.19146820902824402,-0.12993571162223816,0.8581790328025818,0.37513309717178345,-0.10360182821750641,0.8291196227073669,0.46666523814201355,-0.07198064774274826
0.7753708362579346,1.0,-1.4009444839757634e-06,0.30311909317970276,0.8588911294937134,-0.04750979319214821,0.11506550014019012,0.5241358876228333,-0.07288485020399094,0.4311523735523224,0.28487536311149597,-0.10442132502794266,0.7173206806182861,0.13310183584690094,-0.1257478892803192,0.06844564527273178,0.31444042921066284,-0.004269180353730917,0.0,0.03599891439080238,-0.09360627830028534,0.04925355687737465,0.25572386384010315,-0.1498638093471527,0.0920196995139122,0.45300307869911194,-0.1745770126581192,0.39057421684265137,0.26884210109710693,-0.019656261429190636,0.31839457154273987,0.017016058787703514,-0.11237774044275284,0.327759712934494,0.31170570850372314,-0.14385029673576355,0.32964077591896057,0.48500585556030273,-0.14102254807949066,0.7042527794837952,0.28343263268470764,-0.05018521100282669,0.6566866040229797,0.0,-0.1263291984796524,0.6055504679679871,0.26895827054977417,-0.10894998162984848,0.5667290687561035,0.42562124133110046,-0.0767429918050766,1.0,0.33621731400489807,-0.08706776052713394,0.919833242893219,0.19428780674934387,-0.12566423416137695,0.8486270904541016,0.3756079077720642,-0.09932392835617065,0.8219122290611267,0.46973055601119995,-0.06880585849285126
0.7666386961936951,1.0,-1.4059720570003265e-06,0.3072786033153534,0.8634405732154846,-0.046985041350126266,0.1256917417049408,0.5309010148048401,-0.07315467298030853,0.44518300890922546,0.29497119784355164,-0.1049269437789917,0.72823166847229,0.14449818432331085,-0.12685227394104004,0.06962177902460098,0.3162912130355835,-0.009812992997467518,0.0,0.041737187653779984,-0.09887054562568665,0.050054557621479034,0.25559115409851074,-0.15590208768844604,0.08818652480840683,0.45201918482780457,-0.1816275268793106,0.38741618394851685,0.27337101101875305,-0.026307225227355957,0.31146588921546936,0.022821281105279922,-0.1169775128364563,0.3224155604839325,0.30904000997543335,-0.14954064786434174,0.32126379013061523,0.4841834604740143,-0.14890719950199127,0.7011781334877014,0.2896910011768341,-0.05726194754242897,0.6518299579620361,0.0,-0.13385479152202606,0.59670490026474,0.2635670006275177,-0.120302714407444,0.549529492855072,0.4255381226539612,-0.09134652465581894,1.0,0.3448587656021118,-0.09403488039970398,0.9167547821998596,0.20099329948425293,-0.13651205599308014,0.8364788889884949,0.3816208243370056,-0.1134587898850441,0.7967507839202881,0.48445743322372437,-0.08505558222532272
